timestamp,endpoint,query,paperId,title,year,authors,venue,citations,url,abstract
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,5d69b8573f7783840b30ae4e48554d0f30ac48e9,Molecular pathogenesis and mechanisms of thyroid cancer,2013,Mingzhao Xing,Nature Reviews. Cancer,1282,https://www.semanticscholar.org/paper/5d69b8573f7783840b30ae4e48554d0f30ac48e9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,cf66b9b6bdd6d3651b57644d934d705c605b3bc9,Eicosanoids and cancer,2010,Dingzhi Wang; R. Dubois,Nature Reviews. Cancer,1714,https://www.semanticscholar.org/paper/cf66b9b6bdd6d3651b57644d934d705c605b3bc9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,d2c2ca43e736ce6113ee507f9a2217ae57c0580c,Drug delivery with carbon nanotubes for in vivo cancer treatment.,2008,Zhuang Liu; Kai Chen; C. Davis; S. Sherlock; Qizhen Cao; Xiaoyuan Chen; H. Dai,Cancer Research,2023,https://www.semanticscholar.org/paper/d2c2ca43e736ce6113ee507f9a2217ae57c0580c,"Chemically functionalized single-walled carbon nanotubes (SWNT) have shown promise in tumor-targeted accumulation in mice and exhibit biocompatibility, excretion, and little toxicity. Here, we show in vivo SWNT drug delivery for tumor suppression in mice. We conjugate paclitaxel (PTX), a widely used cancer chemotherapy drug, to branched polyethylene glycol chains on SWNTs via a cleavable ester bond to obtain a water-soluble SWNT-PTX conjugate. SWNT-PTX affords higher efficacy in suppressing tumor growth than clinical Taxol in a murine 4T1 breast cancer model, owing to prolonged blood circulation and 10-fold higher tumor PTX uptake by SWNT delivery likely through enhanced permeability and retention. Drug molecules carried into the reticuloendothelial system are released from SWNTs and excreted via biliary pathway without causing obvious toxic effects to normal organs. Thus, nanotube drug delivery is promising for high treatment efficacy and minimum side effects for future cancer therapy with low drug doses."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,f6c787f1a4cb3ad0a03fc9b34c873f9ea4e4fa73,Dysregulated pH: a perfect storm for cancer progression,2011,Bradley A. Webb; M. Chimenti; M. Jacobson; D. Barber,Nature Reviews. Cancer,1836,https://www.semanticscholar.org/paper/f6c787f1a4cb3ad0a03fc9b34c873f9ea4e4fa73,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,fc37958ed0f6803d63606af94e0681160ad51160,"Human papillomavirus in cervical cancer and oropharyngeal cancer: One cause, two diseases",2017,Tara A. Berman; J. Schiller,Cancer,332,https://www.semanticscholar.org/paper/fc37958ed0f6803d63606af94e0681160ad51160,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,acc78ba974d4e4c8ba23f3f07a22281762f153f9,International Variation in Female Breast Cancer Incidence and Mortality Rates,2015,C. DeSantis; F. Bray; J. Ferlay; J. Lortet-Tieulent; B. Anderson; A. Jemal,"Cancer Epidemiology, Biomarkers and Prevention",643,https://www.semanticscholar.org/paper/acc78ba974d4e4c8ba23f3f07a22281762f153f9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,ea1e155fe4af06fe2cb59349db5dd5a50ccc8d73,The Role of Cholesterol in Cancer.,2016,Omer F Kuzu; Mohammad A Noory; G. Robertson,Cancer Research,505,https://www.semanticscholar.org/paper/ea1e155fe4af06fe2cb59349db5dd5a50ccc8d73,"The roles played by cholesterol in cancer development and the potential of therapeutically targeting cholesterol homeostasis is a controversial area in the cancer community. Several epidemiologic studies report an association between cancer and serum cholesterol levels or statin use, while others suggest that there is not one. Furthermore, the Cancer Genome Atlas (TCGA) project using next-generation sequencing has profiled the mutational status and expression levels of all the genes in diverse cancers, including those involved in cholesterol metabolism, providing correlative support for a role of the cholesterol pathway in cancer development. Finally, preclinical studies tend to more consistently support the role of cholesterol in cancer, with several demonstrating that cholesterol homeostasis genes can modulate development. Because of space limitations, this review provides selected examples of the epidemiologic, TCGA, and preclinical data, focusing on alterations in cholesterol homeostasis and its consequent effect on patient survival. In melanoma, this focused analysis demonstrated that enhanced expression of cholesterol synthesis genes was associated with decreased patient survival. Collectively, the studies in melanoma and other cancer types suggested a potential role of disrupted cholesterol homeostasis in cancer development but additional studies are needed to link population-based epidemiological data, the TCGA database results, and preclinical mechanistic evidence to concretely resolve this controversy. Cancer Res; 76(8); 2063-70. ©2016 AACR."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,e4c8b30df7905cb2ccb3cb242f165f783459be0d,S100 proteins in cancer,2015,A. Bresnick; David J Weber; D. Zimmer,Nature Reviews. Cancer,692,https://www.semanticscholar.org/paper/e4c8b30df7905cb2ccb3cb242f165f783459be0d,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,3330142192a1a71fb5a714c9c67b98f7030a365c,Caring for caregivers and patients: Research and clinical priorities for informal cancer caregiving,2016,E. Kent; J. Rowland; L. Northouse; Kristin Litzelman; W. Chou; Nonniekaye Shelburne; Catherine A. Timura; A. O'Mara; K. Huss,Cancer,448,https://www.semanticscholar.org/paper/3330142192a1a71fb5a714c9c67b98f7030a365c,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,1653eda88849c7600e15d520ae0a6043129f74c7,Tobacco smoke carcinogens and lung cancer.,1999,S. Hecht,Journal of the National Cancer Institute,1987,https://www.semanticscholar.org/paper/1653eda88849c7600e15d520ae0a6043129f74c7,"The complexity of tobacco smoke leads to some confusion about the mechanisms by which it causes lung cancer. Among the multiple components of tobacco smoke, 20 carcinogens convincingly cause lung tumors in laboratory animals or humans and are, therefore, likely to be involved in lung cancer induction. Of these, polycyclic aromatic hydrocarbons and the tobacco-specific nitrosamine 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone are likely to play major roles. This review focuses on carcinogens in tobacco smoke as a means of simplifying and clarifying the relevant information that provides a mechanistic framework linking nicotine addiction with lung cancer through exposure to such compounds. Included is a discussion of the mechanisms by which tobacco smoke carcinogens interact with DNA and cause genetic changes--mechanisms that are reasonably well understood--and the less well defined relationship between exposure to specific tobacco smoke carcinogens and mutations in oncogenes and tumor suppressor genes. Molecular epidemiologic studies of gene-carcinogen interactions and lung cancer--an approach that has not yet reached its full potential--are also discussed, as are inhalation studies of tobacco smoke in laboratory animals and the potential role of free radicals and oxidative damage in tobacco-associated carcinogenesis. By focusing in this review on several important carcinogens in tobacco smoke, the complexities in understanding tobacco-induced cancer can be reduced, and new approaches for lung cancer prevention can be envisioned."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,cbf96c46128f6e9e98f432b8e02d6b6ce75e9da3,Risks of first and subsequent cancers among TP53 mutation carriers in the National Cancer Institute Li‐Fraumeni syndrome cohort,2016,P. Mai; A. Best; J. Peters; R. Decastro; Payal P. Khincha; J. Loud; R. Bremer; P. Rosenberg; S. Savage,Cancer,414,https://www.semanticscholar.org/paper/cbf96c46128f6e9e98f432b8e02d6b6ce75e9da3,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,d156eb13b49aa89c4b757368ae1c714947cd9869,"Cancer-Related Fatigue, Version 2.2015.",2015,A. Berger; K. Mooney; A. Alvarez-Perez; W. Breitbart; K. Carpenter; D. Cella; C. Cleeland; E. Dotan; M. Eisenberger; C. Escalante; P. Jacobsen; C. Jankowski; T. Leblanc; J. Ligibel; E. Loggers; B. Mandrell; B. Murphy; O. Palesh; W. Pirl; S. Plaxe; M. Riba; H. Rugo; C. Salvador; L. Wagner; N. Wagner-Johnston; F. Zachariah; Mary Anne Bergman; Courtney Smith,The Journal of the National Comprehensive Cancer Network,676,https://www.semanticscholar.org/paper/d156eb13b49aa89c4b757368ae1c714947cd9869,"Cancer-related fatigue is defined as a distressing, persistent, subjective sense of physical, emotional, and/or cognitive tiredness or exhaustion related to cancer or cancer treatment that is not proportional to recent activity and interferes with usual functioning. It is one of the most common side effects in patients with cancer. Fatigue has been shown to be a consequence of active treatment, but it may also persist into posttreatment periods. Furthermore, difficulties in end-of-life care can be compounded by fatigue. The NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines) for Cancer-Related Fatigue provide guidance on screening for fatigue and recommendations for interventions based on the stage of treatment. Interventions may include education and counseling, general strategies for the management of fatigue, and specific nonpharmacologic and pharmacologic interventions. Fatigue is a frequently underreported complication in patients with cancer and, when reported, is responsible for reduced quality of life. Therefore, routine screening to identify fatigue is an important component in improving the quality of life for patients living with cancer."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,f7b073138f42af9d86668f4aafaa23f9b5dd8d76,WNT signalling pathways as therapeutic targets in cancer,2012,Jamie N Anastas; R. Moon,Nature Reviews. Cancer,1846,https://www.semanticscholar.org/paper/f7b073138f42af9d86668f4aafaa23f9b5dd8d76,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,da47e34533dbf914335393562e4e1d0e7a0316fd,NuCLS: A scalable crowdsourcing approach and dataset for nucleus classification and segmentation in breast cancer,2021,M. Amgad; Lamees A. Atteya; Hagar Hussein; K. Mohammed; Ehab Hafiz; Maha A. T. Elsebaie; A. Alhusseiny; Mohamed Atef AlMoslemany; A. M. Elmatboly; P. A. Pappalardo; R. Sakr; Pooya Mobadersany; Ahmad Rachid; Anas M. Saad; A. Alkashash; Inas A Ruhban; Anas Alrefai; Nada M. Elgazar; A. Abdulkarim; Abo-Alela Farag; Amira Etman; Ahmed G Elsaeed; Yahya Alagha; Yomna A. Amer; A. Raslan; Menatalla K Nadim; Mai A T. Elsebaie; Ahmed Abi Ayad; Liza E. Hanna; A. Gadallah; Mohamed Elkady; Bradley Drumheller; D. Jaye; David Manthey; D. Gutman; H. Elfandy; Lee A.D. Cooper Department of Pathology; N. University; Chicago.; Il; Usa; Cairo Health Care Administration; Egyptian Ministry of Health; Cairo; Egypt.; Departmentof Pathology; Nasser institute for research; Treatment; Laboratory Medicine; U. Pennsylvania; Pa; Department of Clinical Research; the Bartol Research Institute; Giza; Department of Preventive Medicine; Cook County Hospital; Baystate Medical Center; U. Massachusetts; Springfield; Ma.; Faculty of Veterinary Medicine; M. University; Menoufia; Al-Azhar University; Consultant for The Center for Applied Proteomics; Molecular Medicine; George Mason University; Manassas; Va; National Liver Institute; Ain Shams University; Cleveland Clinic Foundation; Cleveland; Oh; I. University; Indianapolis; In; Damascus University; Damascus; Syria; M. University; Mansoura; Cairo University; Department of Anaesthesia; Critical Care; Menoufia University Hospital; Departmentof Pathology; R. Department; Oncology Consultants; Houston; Tx; Siparadigm Diagnostic Informatics; Pine Brook; Nj; Emory University School of Medicine; Atlanta; Ga; Kitware Inc.; Clifton Park; Ny; D. Neurology; National Cancer Institute; Children's Cancer Hospital Egypt Cche 57357; Lurie Cancer Center; Center for Computational Imaging; Signal Analytics; Northwestern Medicine,GigaScience,75,https://www.semanticscholar.org/paper/da47e34533dbf914335393562e4e1d0e7a0316fd,"Abstract Background Deep learning enables accurate high-resolution mapping of cells and tissue structures that can serve as the foundation of interpretable machine-learning models for computational pathology. However, generating adequate labels for these structures is a critical barrier, given the time and effort required from pathologists. Results This article describes a novel collaborative framework for engaging crowds of medical students and pathologists to produce quality labels for cell nuclei. We used this approach to produce the NuCLS dataset, containing >220,000 annotations of cell nuclei in breast cancers. This builds on prior work labeling tissue regions to produce an integrated tissue region- and cell-level annotation dataset for training that is the largest such resource for multi-scale analysis of breast cancer histology. This article presents data and analysis results for single and multi-rater annotations from both non-experts and pathologists. We present a novel workflow that uses algorithmic suggestions to collect accurate segmentation data without the need for laborious manual tracing of nuclei. Our results indicate that even noisy algorithmic suggestions do not adversely affect pathologist accuracy and can help non-experts improve annotation quality. We also present a new approach for inferring truth from multiple raters and show that non-experts can produce accurate annotations for visually distinctive classes. Conclusions This study is the most extensive systematic exploration of the large-scale use of wisdom-of-the-crowd approaches to generate data for computational pathology applications."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,8a470b47685707dea129bf8cd15b8fe29473ecd1,"DNA repair, genome stability and cancer: a historical perspective",2015,P. Jeggo; L. Pearl; A. Carr,Nature Reviews. Cancer,631,https://www.semanticscholar.org/paper/8a470b47685707dea129bf8cd15b8fe29473ecd1,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,c2fe501bf6172554f79516b524cb0a4f98ace7f9,EGFR and cancer prognosis.,2001,R. Nicholson; J. Gee; M. Harper,European Journal of Cancer,2054,https://www.semanticscholar.org/paper/c2fe501bf6172554f79516b524cb0a4f98ace7f9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,05f4cd3d3f1ab5748ac0a04a2b7b0a446924b0d7,Histological Grading and Prognosis in Breast Cancer,1957,H. Bloom; W. W. Richardson,British Journal of Cancer,3093,https://www.semanticscholar.org/paper/05f4cd3d3f1ab5748ac0a04a2b7b0a446924b0d7,ImagesFigs. 19-24Figs. 7-12Figs. 1-6Figs. 13-18Figs. 33-36Figs. 25-29
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,a1c2ae93d1b64831682158115e1d74774ade23c7,FAK in cancer: mechanistic findings and clinical applications,2014,Florian J Sulzmaier; C. Jean; D. Schlaepfer,Nature Reviews. Cancer,1144,https://www.semanticscholar.org/paper/a1c2ae93d1b64831682158115e1d74774ade23c7,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,2180bb47fb1623e4fd6ccdd87a4ad89d43029266,Chemotherapy and the war on cancer,2005,B. Chabner; T. Roberts,Nature Reviews. Cancer,1945,https://www.semanticscholar.org/paper/2180bb47fb1623e4fd6ccdd87a4ad89d43029266,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,03f635e5a89c9b5193d30e319f5e1491f4c1996a,"Cancer survival in China, 2003–2005: A population‐based study",2015,H. Zeng; R. Zheng; Yuming Guo; Siwei Zhang; X. Zou; Ning Wang; Limei Zhang; Jingao Tang; Jianguo Chen; K. Wei; Suqin Huang; Jian Wang; Liang Yu; De-li Zhao; G. Song; Jianshun Chen; Yong-zhou Shen; Xiaoping Yang; Xiao-ping Gu; F. Jin; Qi-Long Li; Yanhua Li; Hengming Ge; F. Zhu; J. Dong; G. Guo; Ming Wu; L. Du; Xibin Sun; Yutong He; M. Coleman; P. Baade; Wanqing Chen; X. Yu,International Journal of Cancer,573,https://www.semanticscholar.org/paper/03f635e5a89c9b5193d30e319f5e1491f4c1996a,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,d75917c5588544c74c9b2bb9c3f629937e376df0,Tumour necrosis factor and cancer,2009,F. Balkwill,Nature Reviews. Cancer,1849,https://www.semanticscholar.org/paper/d75917c5588544c74c9b2bb9c3f629937e376df0,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,e5cb92c541a2ab06f68f0a9d8044d7bb261224a9,Smoking and drinking in relation to oral and pharyngeal cancer.,1988,W. Blot; J. Mclaughlin; J. Mclaughlin; D. Winn; D. Austin; R. Greenberg; S. Preston‐Martin; L. Bernstein; J. Schoenberg; A. Stemhagen; J. Fraumeni,Cancer Research,2086,https://www.semanticscholar.org/paper/e5cb92c541a2ab06f68f0a9d8044d7bb261224a9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,61d007acbce79cb086b51fce3f7e9b8da9d05131,Deconvoluting the context-dependent role for autophagy in cancer,2012,E. White,Nature Reviews. Cancer,1605,https://www.semanticscholar.org/paper/61d007acbce79cb086b51fce3f7e9b8da9d05131,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,999b9133b206f156e3a8f4e7a11550b4c4cca58f,Apoptosis. Its significance in cancer and cancer Therapy,1994,John F. R. Kerr; C. Winterford; B. Harmon,Cancer,2213,https://www.semanticscholar.org/paper/999b9133b206f156e3a8f4e7a11550b4c4cca58f,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,49bc057262ebc37e0ce60863f1ee069fafe62f93,Human Papillomavirus and Cervical Cancer,2004,E. Unger; E. Barr,Emerging Infectious Diseases,1869,https://www.semanticscholar.org/paper/49bc057262ebc37e0ce60863f1ee069fafe62f93,"Though cervical cancer is highly curable when detected early, it remains one of the leading causes of cancer death in women worldwide. Early detection is effective because the precursor lesions evolve slowly into invasive cancer, typically over a period of >10 years. These precursor lesions (dysplasias or cervical intraepithelial neoplasias [CIN]) are detected with cervical cytology screening, the Pap smear. In every country where a Pap smear screening program has been introduced, rates of cervical cancer have been substantially reduced. The discovery that human papillomaviruses (HPV) are etiologically linked with cervical cancer has led to efforts to apply this knowledge to improve cervical cancer screening and to potentially prevent cervical cancer through vaccination."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,202dddd5cc7a921326b02494aeae3265bb808a5d,Cancer cachexia: understanding the molecular basis,2014,J. M. Argiles; S. Busquets; Britta Stemmler; F. López‐Soriano,Nature Reviews. Cancer,1155,https://www.semanticscholar.org/paper/202dddd5cc7a921326b02494aeae3265bb808a5d,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,26ae715ca80c4057a9e1ddce311b45ce5e2de835,The emergence of lncRNAs in cancer biology.,2011,John R. Prensner; A. Chinnaiyan,Cancer Discovery,1709,https://www.semanticscholar.org/paper/26ae715ca80c4057a9e1ddce311b45ce5e2de835,"The discovery of numerous noncoding RNA (ncRNA) transcripts in species from yeast to mammals has dramatically altered our understanding of cell biology, especially the biology of diseases such as cancer. In humans, the identification of abundant long ncRNA (lncRNA) >200 bp has catalyzed their characterization as critical components of cancer biology. Recently, roles for lncRNAs as drivers of tumor suppressive and oncogenic functions have appeared in prevalent cancer types, such as breast and prostate cancer. In this review, we highlight the emerging impact of ncRNAs in cancer research, with a particular focus on the mechanisms and functions of lncRNAs."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,5a10bcbb25e90370af4fe685d216b53e3283ae90,The mathematics of cancer: integrating quantitative models,2015,P. Altrock; Lin L. Liu; F. Michor,Nature Reviews. Cancer,594,https://www.semanticscholar.org/paper/5a10bcbb25e90370af4fe685d216b53e3283ae90,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,5b9ef5f1d7966d635ca8761f43659539fa4f58aa,"EMT, the cytoskeleton, and cancer cell invasion",2009,Mahmut Yilmaz; G. Christofori,Cancer Metastasis Review,1758,https://www.semanticscholar.org/paper/5b9ef5f1d7966d635ca8761f43659539fa4f58aa,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,ad420afd14d85e66605a1939b87ba5fb6ea02092,Oral cancer: Etiology and risk factors: A review.,2016,Malay Kumar; Ronak S. Nanavati; Tapan G. Modi; C. Dobariya,Journal of Cancer Research and Therapeutics,482,https://www.semanticscholar.org/paper/ad420afd14d85e66605a1939b87ba5fb6ea02092,"Oral cancer is the sixth most common malignancy in the world. Oral cancer is of major concern in Southeast Asia primarily because of the prevalent oral habits of betel quid chewing, smoking, and alcohol consumption. Despite recent advances in cancer diagnoses and therapies, the 5.year survival rate of oral cancer patients has remained at a dismal 50% in the last few decades. This paper is an overview of the various etiological agents and risk factors implicated in the development of oral cancer."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,fcf52107b8f1a4f22e4e6523e13ae905b7336734,Isolation and in vitro propagation of tumorigenic breast cancer cells with stem/progenitor cell properties.,2005,D. Ponti; Aurora Costa; N. Zaffaroni; G. Pratesi; G. Petrangolini; D. Coradini; S. Pilotti; M. Pierotti; M. Daidone,Cancer Research,1847,https://www.semanticscholar.org/paper/fcf52107b8f1a4f22e4e6523e13ae905b7336734,"Breast cancer-initiating cells have been recently identified in breast carcinoma as CD44+/CD24(-/low) cells, which exclusively retain tumorigenic activity and display stem cell-like properties. However, at present, direct evidence that breast cancer-initiating cells can be propagated in vitro is still lacking. We report here the isolation and in vitro propagation of breast cancer-initiating cells from three breast cancer lesions and from an established breast carcinoma cell line. Our breast carcinoma-derived cultures encompassed undifferentiated cells capable of self-renewal, extensive proliferation as clonal nonadherent spherical clusters, and differentiation along different mammary epithelial lineages (ductal and myoepithelial). Interestingly, cultured cells were CD44+/CD24- and Cx43-, overexpressed neoangiogenic and cytoprotective factors, expressed the putative stem cell marker Oct-4, and gave rise to new tumors when as few as 10(3) cells were injected into the mammary fat pad of SCID mice. Long-term cultures of breast tumorigenic cells with stem/progenitor cell properties represent a suitable in vitro model to study breast cancer-initiating cells and to develop therapeutic strategies aimed at eradicating the tumorigenic subpopulation within breast cancer."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,60d2080c0d077d7ba8f6e866ef52ca063a77b6cd,From cancer patient to cancer survivor : lost in transition,2006,M. Hewitt; Sheldon Greenfield; Ellen Stovall,,1786,https://www.semanticscholar.org/paper/60d2080c0d077d7ba8f6e866ef52ca063a77b6cd,"With the risk of more than one in three getting cancer during a lifetime, each of us is likely to experience cancer, or know someone who has survived cancer. Although some cancer survivors recover with a renewed sense of life and purpose, what has often been ignored is the toll taken by cancer and its treatmenta ""on health, functioning, sense of security, and well-being. Long lasting effects of treatment may be apparent shortly after its completion or arise years later. The transition from active treatment to post-treatment care is critical to long-term health. From Cancer Patient to Cancer Survivor focuses on survivors of adult cancer during the phase of care that follows primary treatment. The book raises awareness of the medical, functional, and psychosocial consequences of cancer and its treatment. It defines quality health care for cancer survivors and identifies strategies to achieve it. The book also recommends improvements in the quality of life of cancer survivors through policies that ensure their access to psychosocial services, fair employment practices, and health insurance. This book will be of particular interest to cancer patients and their advocates, health care providers and their leadership, health insurers, employers, research sponsors, and the public and their elected representatives."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,cc3f62640bf769b658a1623ba4de59a7125f75c1,"Five-year survival analysis of surgically resected gastric cancer cases in Japan: a retrospective analysis of more than 100,000 patients from the nationwide registry of the Japanese Gastric Cancer Association (2001–2007)",2017,H. Katai; T. Ishikawa; K. Akazawa; Y. Isobe; I. Miyashiro; I. Oda; S. Tsujitani; H. Ono; S. Tanabe; T. Fukagawa; S. Nunobe; Y. Kakeji; A. Nashimoto; Registration Committee of the Japanese Gastric Cancer Association,Gastric Cancer,396,https://www.semanticscholar.org/paper/cc3f62640bf769b658a1623ba4de59a7125f75c1,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,3e53abfd7f78af577d66e30f259f64672cae2c36,Plasma exosome microRNAs are indicative of breast cancer,2016,Bethany N. Hannafon; Yvonne D. Trigoso; Cameron L. Calloway; Y. D. Zhao; D. Lum; A. Welm; Z. Zhao; K. Blick; W. Dooley; W. Ding,Breast Cancer Research,485,https://www.semanticscholar.org/paper/3e53abfd7f78af577d66e30f259f64672cae2c36,"BackgroundmicroRNAs are promising candidate breast cancer biomarkers due to their cancer-specific expression profiles. However, efforts to develop circulating breast cancer biomarkers are challenged by the heterogeneity of microRNAs in the blood. To overcome this challenge, we aimed to develop a molecular profile of microRNAs specifically secreted from breast cancer cells. Our first step towards this direction relates to capturing and analyzing the contents of exosomes, which are small secretory vesicles that selectively encapsulate microRNAs indicative of their cell of origin. To our knowledge, circulating exosome microRNAs have not been well-evaluated as biomarkers for breast cancer diagnosis or monitoring.MethodsExosomes were collected from the conditioned media of human breast cancer cell lines, mouse plasma of patient-derived orthotopic xenograft models (PDX), and human plasma samples. Exosomes were verified by electron microscopy, nanoparticle tracking analysis, and western blot. Cellular and exosome microRNAs from breast cancer cell lines were profiled by next-generation small RNA sequencing. Plasma exosome microRNA expression was analyzed by qRT-PCR analysis.ResultsSmall RNA sequencing and qRT-PCR analysis showed that several microRNAs are selectively encapsulated or highly enriched in breast cancer exosomes. Importantly, the selectively enriched exosome microRNA, human miR-1246, was detected at significantly higher levels in exosomes isolated from PDX mouse plasma, indicating that tumor exosome microRNAs are released into the circulation and can serve as plasma biomarkers for breast cancer. This observation was extended to human plasma samples where miR-1246 and miR-21 were detected at significantly higher levels in the plasma exosomes of 16 patients with breast cancer as compared to the plasma exosomes of healthy control subjects. Receiver operating characteristic curve analysis indicated that the combination of plasma exosome miR-1246 and miR-21 is a better indicator of breast cancer than their individual levels.ConclusionsOur results demonstrate that certain microRNA species, such as miR-21 and miR-1246, are selectively enriched in human breast cancer exosomes and significantly elevated in the plasma of patients with breast cancer. These findings indicate a potential new strategy to selectively analyze plasma breast cancer microRNAs indicative of the presence of breast cancer."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,39014f0efd3403aa65c76db8480f8e82ffb2f93d,The Biology of Cancer Exosomes: Insights and New Perspectives.,2017,C. Ruivo; B. Adem; Miguel G Silva; S. Melo,Cancer Research,429,https://www.semanticscholar.org/paper/39014f0efd3403aa65c76db8480f8e82ffb2f93d,"Exosomes are a subclass of extracellular vesicles involved in intercellular communication that are released by all cell types, including cancer cells. Cancer exosomes carry malignant information in the form of proteins, lipids, and nucleic acids that can reprogram recipient cells. Exosomes have emerged as putative biological mediators in cancer contributing to major steps of disease progression. A leading role exists for cancer exosomes in specific aspects of tumor progression: modulation of immune response, tumor microenvironment reprogramming, and metastasis. This review will address the functions attributed to cancer exosomes in these three aspects of cancer biology, highlighting recent advances and potential limitations. Finally, we explore alternative strategies to develop better models to study cancer exosomes biology. Cancer Res; 77(23); 6480-8. ©2017 AACR."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,53c808c2666d08be7e821898470cf3bed0baff91,Intrinsic resistance of tumorigenic breast cancer cells to chemotherapy.,2008,Xiaoxian Li; M. Lewis; Jian Huang; C. Gutierrez; C. Osborne; Meng-Fen Wu; S. Hilsenbeck; A. Pavlick; Xiaomei Zhang; G. Chamness; H. Wong; J. Rosen; Jenny C. Chang,Journal of the National Cancer Institute,1844,https://www.semanticscholar.org/paper/53c808c2666d08be7e821898470cf3bed0baff91,"BACKGROUND
Tumorigenic breast cancer cells that express high levels of CD44 and low or undetectable levels of CD24 (CD44(>)/CD24(>/low)) may be resistant to chemotherapy and therefore responsible for cancer relapse. These tumorigenic cancer cells can be isolated from breast cancer biopsies and propagated as mammospheres in vitro. In this study, we aimed to test directly in human breast cancers the effect of conventional chemotherapy or lapatinib (an epidermal growth factor receptor [EGFR]/HER2 pathway inhibitor) on this tumorigenic CD44(>) and CD24(>/low) cell population.


METHODS
Paired breast cancer core biopsies were obtained from patients with primary breast cancer before and after 12 weeks of treatment with neoadjuvant chemotherapy (n = 31) or, for patients with HER2-positive tumors, before and after 6 weeks of treatment with the EGFR/HER2 inhibitor lapatinib (n = 21). Single-cell suspensions established from these biopsies were stained with antibodies against CD24, CD44, and lineage markers and analyzed by flow cytometry. The potential of cells from biopsy samples taken before and after treatment to form mammospheres in culture was compared. All statistical tests were two-sided.


RESULTS
Chemotherapy treatment increased the percentage of CD44(>)/CD24(>/low) cells (mean at baseline vs 12 weeks, 4.7%, 95% confidence interval [CI] = 3.5% to 5.9%, vs 13.6%, 95% CI = 10.9% to 16.3%; P < .001) and increased mammosphere formation efficiency (MSFE) (mean at baseline vs 12 weeks, 13.3%, 95% CI = 6.0% to 20.6%, vs 53.2%, 95% CI = 42.4% to 64.0%; P < .001). Conversely, lapatinib treatment of patients with HER2-positive tumors led to a non-statistically significant decrease in the percentage of CD44(>)/CD24(>/low) cells (mean at baseline vs 6 weeks, 10.0%, 95% CI = 7.2% to 12.8%, vs 7.5%, 95% CI = 4.1% to 10.9%) and a statistically non-significant decrease in MSFE (mean at baseline vs 6 weeks, 16.1%, 95% CI = 8.7% to 23.5%, vs 10.8%, 95% CI = 4.0% to 17.6%).


CONCLUSION
These studies provide clinical evidence for a subpopulation of chemotherapy-resistant breast cancer-initiating cells. Lapatinib did not lead to an increase in these tumorigenic cells, and, in combination with conventional therapy, specific pathway inhibitors may provide a therapeutic strategy for eliminating these cells to decrease recurrence and improve long-term survival."
